empresa,fecha,precio,es_imputado_kalman,rendimiento_simple,rendimiento_log,retorno_depende_imputacion,precio_original
Ecopetrol,2021-04-05,1144.4468994140625,False,-0.017328718965905376,-0.017480618591432674,False,2325.0
Grupo Bolivar,2021-04-05,51389.49609375,False,0.0,0.0,False,65000.0
Mineros SA,2021-04-05,4429.44775390625,False,0.0,0.0,False,4430.0
Nutresa,2021-04-05,19156.185546875,False,-0.012947857044016464,-0.013032411201459348,False,21184.654296875
Promigas,2021-04-05,4832.30322265625,False,0.019333387716693906,0.019148872190650132,False,7645.0
Banco Davivienda PF,2021-04-06,26533.794921875,False,0.009960133298382523,0.009910858092329427,False,30420.0
Banco de Bogota,2021-04-06,52053.1640625,False,0.0019034165710922757,0.0019016073691835347,False,73413.125
Celsia,2021-04-06,3223.053466796875,False,-0.0031718635534627726,-0.003176904575107899,False,4714.0
ETB,2021-04-06,221.0,False,0.0,0.0,False,221.0
Ecopetrol,2021-04-06,1126.7261962890625,False,-0.015484076311511386,-0.015605206642203122,False,2289.0
Grupo Bolivar,2021-04-06,51302.53125,False,-0.0016922688557083898,-0.0016937023601265855,False,64890.0
Mineros SA,2021-04-06,4347.4814453125,False,-0.018504859555339648,-0.01867821642952337,False,4348.0
Nutresa,2021-04-06,19507.98046875,False,0.018364560158083743,0.01819796812498794,False,21573.703125
Promigas,2021-04-06,4832.30322265625,False,0.0,0.0,False,7645.0
Banco Davivienda PF,2021-04-07,26760.578125,False,0.008546956957824259,0.008510638515919522,False,30680.0
Banco de Bogota,2021-04-07,52039.96875,False,-0.00025349683804343215,-0.00025352897379787067,False,73394.5234375
Celsia,2021-04-07,3223.053466796875,False,0.0,0.0,False,4714.0
ETB,2021-04-07,221.0,False,0.0,0.0,False,221.0
Ecopetrol,2021-04-07,1150.353515625,False,0.020969885508791197,0.020753043653309686,False,2337.0
Grupo Bolivar,2021-04-07,51863.84375,False,0.010941224269513938,0.010881802116423353,False,65600.0
Mineros SA,2021-04-07,4274.490234375,False,-0.016789309363516636,-0.01693184748136722,False,4275.0
Nutresa,2021-04-07,19524.734375,False,0.0008588232019628439,0.0008584546243303146,False,21592.23046875
Promigas,2021-04-07,4848.1044921875,False,0.0032699250860677154,0.0032645905069860963,False,7670.0
Banco Davivienda PF,2021-04-08,26900.140625,False,0.005215227389636201,0.005201675189389615,False,30840.0
Banco de Bogota,2021-04-08,50919.12890625,False,-0.02153805758674676,-0.021773386705912216,False,71813.75
Celsia,2021-04-08,3195.02099609375,False,-0.00869748857470376,-0.008735532480040085,False,4673.0
ETB,2021-04-08,221.0,False,0.0,0.0,False,221.0
Ecopetrol,2021-04-08,1122.7884521484375,False,-0.023962254300223584,-0.024254019444137763,False,2281.0
Grupo Bolivar,2021-04-08,56133.13671875,False,0.08231732667808678,0.07910441531775861,False,71000.0
Mineros SA,2021-04-08,4229.49560546875,False,-0.010526314587037233,-0.010582108115308611,False,4230.0
Nutresa,2021-04-08,19198.06640625,False,-0.01673098145541352,-0.01687252532528506,False,21230.970703125
Promigas,2021-04-08,4677.44091796875,False,-0.03520212373593978,-0.0358366542304818,False,7400.0
Banco Davivienda PF,2021-04-09,26821.634765625,False,-0.002918418177414228,-0.0029226850634707134,False,30750.0
Banco de Bogota,2021-04-09,50767.49609375,False,-0.002977914503980994,-0.0029823573137749545,False,71599.875
Celsia,2021-04-09,3180.66259765625,False,-0.0044939918877073826,-0.004504120225086073,False,4652.0
ETB,2021-04-09,220.0,False,-0.004524886877828038,-0.004535155165391262,False,220.0
Ecopetrol,2021-04-09,1112.4515380859375,False,-0.009206466314042094,-0.009249107744751415,False,2260.0
Grupo Bolivar,2021-04-09,56878.18359375,False,0.013272853051718547,0.01318554048039504,False,71760.0
Mineros SA,2021-04-09,4297.48681640625,False,0.016075489202444615,0.01594764679225934,False,4298.0
Nutresa,2021-04-09,19402.296875,False,0.010638074920061413,0.010581888725099688,False,21397.705078125
Promigas,2021-04-09,4803.8583984375,False,0.027027060883464626,0.026668280047639496,False,7600.0
Banco Davivienda PF,2021-04-12,26446.5703125,False,-0.013983653733354418,-0.014082346153183276,False,30320.0
Banco de Bogota,2021-04-12,50767.49609375,False,0.0,0.0,False,71599.875
Celsia,2021-04-12,3211.43017578125,False,0.009673323460234862,0.00962683641590502,False,4697.0
ETB,2021-04-12,222.0,False,0.009090909090909038,0.009049835519917856,False,222.0
Ecopetrol,2021-04-12,1125.741943359375,False,0.011946952130880817,0.011876150648355092,False,2287.0
Grupo Bolivar,2021-04-12,56275.8046875,False,-0.010590684656044291,-0.010647165088363754,False,71000.0
Mineros SA,2021-04-12,4179.50048828125,False,-0.027454727184867855,-0.027838651549821927,False,4180.0
Nutresa,2021-04-12,19519.892578125,False,0.0060609165957317135,0.006042623120347111,False,21527.388671875
Promigas,2021-04-12,4857.58544921875,False,0.011184145394194989,0.011122065286545224,False,7685.0
Banco Davivienda PF,2021-04-13,26341.90234375,False,-0.003957714271197177,-0.003965566747743366,False,30200.0
Banco de Bogota,2021-04-13,50760.90234375,False,-0.00012988133170532823,-0.00012988976701589183,False,71590.578125
Celsia,2021-04-13,3165.62158203125,False,-0.014264234699998157,-0.014366946805457631,False,4630.0
ETB,2021-04-13,222.0,False,0.0,0.0,False,222.0
Ecopetrol,2021-04-13,1122.2960205078125,False,-0.003061023773600735,-0.003065718289335909,False,2280.0
Grupo Bolivar,2021-04-13,56275.8046875,False,0.0,0.0,False,71000.0
Mineros SA,2021-04-13,4149.50537109375,False,-0.00717672297720795,-0.007202599533800715,False,4150.0
Nutresa,2021-04-13,19393.89453125,False,-0.006454853497308677,-0.006475776147838202,False,21388.443359375
Promigas,2021-04-13,4867.06689453125,False,0.0019518844108084021,0.0019499819596061352,False,7700.0
Banco Davivienda PF,2021-04-14,26341.90234375,False,0.0,0.0,False,30200.0
Banco de Bogota,2021-04-14,50760.90234375,False,0.0,0.0,False,71590.578125
Celsia,2021-04-14,3165.62158203125,False,0.0,0.0,False,4630.0
ETB,2021-04-14,222.0,False,0.0,0.0,False,222.0
Ecopetrol,2021-04-14,1122.2960205078125,False,0.0,0.0,False,2280.0
Grupo Bolivar,2021-04-14,56275.8046875,False,0.0,0.0,False,71000.0
Mineros SA,2021-04-14,4149.50537109375,False,0.0,0.0,False,4150.0
Nutresa,2021-04-14,19393.89453125,False,0.0,0.0,False,21388.443359375
Promigas,2021-04-14,4867.06689453125,False,0.0,0.0,False,7700.0
Banco Davivienda PF,2021-04-15,26847.806640625,False,0.019205306066098604,0.019023211931019572,False,30780.0
Banco de Bogota,2021-04-15,51677.3359375,False,0.018053926377115337,0.017892889590854,False,72883.09375
Celsia,2021-04-15,3153.998291015625,False,-0.003671724719594205,-0.003678482046569782,False,4613.0
ETB,2021-04-15,219.89999389648438,False,-0.0094594869527731,-0.00950451206743349,False,219.89999389648438
Ecopetrol,2021-04-15,1141.4935302734375,False,0.017105566993758536,0.016960914033076244,False,2319.0
Grupo Bolivar,2021-04-15,56275.8046875,False,0.0,0.0,False,71000.0
Mineros SA,2021-04-15,4200.498046875,False,0.012288856434907736,0.01221396139731182,False,4201.0
Nutresa,2021-04-15,18646.361328125,False,-0.03854476994914435,-0.0393072776469891,False,20564.029296875
Promigas,2021-04-15,4861.2841796875,False,-0.0011881313672198468,-0.0011888377548690487,False,7565.0
Banco Davivienda PF,2021-04-16,27491.955078125,False,0.023992590758803445,0.023709291004033045,False,31200.0
Banco de Bogota,2021-04-16,50741.1015625,False,-0.01811692414121946,-0.018283045070335204,False,71562.6875
Celsia,2021-04-16,3180.618408203125,False,0.008440117822298587,0.0084046991800046,False,4600.0
ETB,2021-04-16,219.89999389648438,False,0.0,0.0,False,219.89999389648438
Ecopetrol,2021-04-16,1140.99755859375,False,-0.0004344936405978883,-0.00043458806031058196,False,2301.0
Grupo Bolivar,2021-04-16,56275.8046875,False,0.0,0.0,False,71000.0
Mineros SA,2021-04-16,4239.494140625,False,0.009283683342981464,0.009240854821668115,False,4240.0
Nutresa,2021-04-16,19066.326171875,False,0.02252261641613429,0.02227272743458955,False,21027.181640625
Promigas,2021-04-16,4787.38427734375,False,-0.015201724402892358,-0.015318455131797939,False,7450.0
Banco Davivienda PF,2021-04-19,27298.099609375,False,-0.007051352593844706,-0.007076330870227108,False,30980.0
Banco de Bogota,2021-04-19,50543.328125,False,-0.0038976969637994907,-0.003905312780481832,False,71283.7265625
Celsia,2021-04-19,3140.51513671875,False,-0.012608639684957068,-0.012688803129782504,False,4542.0
ETB,2021-04-19,215.10000610351562,False,-0.021828048777610687,-0.022069805155915043,False,215.10000610351562
Ecopetrol,2021-04-19,1140.5015869140625,False,-0.00043468250738309955,-0.0004347770092107318,False,2300.0
Grupo Bolivar,2021-04-19,56909.8984375,False,0.011267608762258075,0.01120460210646089,False,71800.0
Mineros SA,2021-04-19,4309.48583984375,False,0.016509445914325793,0.016374646629734587,False,4310.0
Nutresa,2021-04-19,19150.322265625,False,0.004405468205715746,0.00439579253748431,False,21119.8125
Promigas,2021-04-19,4777.74560546875,False,-0.002013348274675808,-0.0020153777848447765,False,7435.0
Banco Davivienda PF,2021-04-20,27280.4765625,False,-0.0006455777921239303,-0.0006457862671961854,False,30960.0
Banco de Bogota,2021-04-20,50549.91796875,False,0.00013038009158594654,0.000130371592840509,False,71293.0234375
Celsia,2021-04-20,3128.760498046875,False,-0.0037429014541087158,-0.003749923637459417,False,4525.0
ETB,2021-04-20,215.10000610351562,False,0.0,0.0,False,215.10000610351562
Ecopetrol,2021-04-20,1131.0802001953125,False,-0.008260739684056162,-0.008295048669831868,False,2281.0
Grupo Bolivar,2021-04-20,56901.96484375,False,-0.00013940621873909098,-0.0001394159366891748,False,71790.0
Mineros SA,2021-04-20,4338.482421875,False,0.00672854793097577,0.00670601228398783,False,4339.0
Nutresa,2021-04-20,19066.326171875,False,-0.004386145182568191,-0.0043957925374842124,False,21027.181640625
Promigas,2021-04-20,4931.97021484375,False,0.03227978676773202,0.031769741524410804,False,7675.0
Banco Davivienda PF,2021-04-21,27157.115234375,False,-0.004521963824289377,-0.004532218829556646,False,30820.0
Banco de Bogota,2021-04-21,50477.3828125,False,-0.0014349213443796138,-0.001435951829906977,False,71190.734375
Celsia,2021-04-21,3127.377685546875,False,-0.0004419681534790776,-0.00044206585019037297,False,4523.0
ETB,2021-04-21,215.60000610351562,False,0.002324500166491772,0.0023218026953524366,False,215.60000610351562
Ecopetrol,2021-04-21,1121.6585693359375,False,-0.008329763758350706,-0.008364650105583998,False,2262.0
Grupo Bolivar,2021-04-21,57464.7265625,False,0.009890022608100013,0.009841436417552564,False,72500.0
Mineros SA,2021-04-21,4329.48291015625,False,-0.0020743455530379817,-0.002076499987651515,False,4330.0
Nutresa,2021-04-21,18898.341796875,False,-0.008810526657610396,-0.00884956883821722,False,20841.921875
Promigas,2021-04-21,4883.77490234375,False,-0.009772020186769703,-0.009820079724852002,False,7600.0
Banco Davivienda PF,2021-04-22,26769.408203125,False,-0.014276443867618394,-0.014379332724342858,False,30380.0
Banco de Bogota,2021-04-22,50134.53515625,False,-0.006792104446530445,-0.006815275768900344,False,70707.203125
Celsia,2021-04-22,3111.474609375,False,-0.005085115317337796,-0.005098088515058455,False,4500.0
ETB,2021-04-22,215.60000610351562,False,0.0,0.0,False,215.60000610351562
Ecopetrol,2021-04-22,1115.7081298828125,False,-0.0053050363237076015,-0.005319157995033996,False,2250.0
Grupo Bolivar,2021-04-22,56830.64453125,False,-0.011034282579598709,-0.011095611842535243,False,71700.0
Mineros SA,2021-04-22,4234.49462890625,False,-0.02193986746712251,-0.02218412563001641,False,4235.0
Nutresa,2021-04-22,18637.96484375,False,-0.013777767167278965,-0.013873561507141748,False,20554.765625
Promigas,2021-04-22,4768.10791015625,False,-0.023683931897023114,-0.023968904724543192,False,7420.0
Banco Davivienda PF,2021-04-23,26469.818359375,False,-0.011191500442472524,-0.011254596484821865,False,30040.0
Banco de Bogota,2021-04-23,49811.4765625,False,-0.006443833432246859,-0.0064646845492473855,False,70251.5703125
Celsia,2021-04-23,3046.47900390625,False,-0.020889003970309017,-0.021110265932759328,False,4406.0
ETB,2021-04-23,215.60000610351562,False,0.0,0.0,False,215.60000610351562
Ecopetrol,2021-04-23,1104.798828125,False,-0.00977791723984156,-0.009826034990458863,False,2228.0
Grupo Bolivar,2021-04-23,56687.953125,False,-0.00251081801776043,-0.0025139754075142813,False,71520.0
Mineros SA,2021-04-23,4235.49462890625,False,0.00023615568978962997,0.00023612780942403825,False,4236.0
Nutresa,2021-04-23,18461.578125,False,-0.009463840082794661,-0.009508906778734647,False,20360.240234375
Promigas,2021-04-23,4758.466796875,False,-0.0020219998085013735,-0.0020240468099372915,False,7405.0
Banco Davivienda PF,2021-04-26,27315.72265625,False,0.03195731400156743,0.03145730380234132,False,31000.0
Banco de Bogota,2021-04-26,50569.69140625,False,0.01522168978064009,0.015107002221963194,False,71320.921875
Celsia,2021-04-26,3079.668212890625,False,0.010894284497552587,0.010835369286683995,False,4454.0
ETB,2021-04-26,215.60000610351562,False,0.0,0.0,False,215.60000610351562
Ecopetrol,2021-04-26,1125.6256103515625,False,0.01885119869461538,0.018675716781381323,False,2270.0
Grupo Bolivar,2021-04-26,57211.1015625,False,0.009228564600779032,0.00918624158632879,False,72180.0
Mineros SA,2021-04-26,4238.494140625,False,0.0007081845171703627,0.0007079338728431564,False,4239.0
Nutresa,2021-04-26,18176.001953125,False,-0.015468676076412113,-0.015589564320650643,False,20045.296875
Promigas,2021-04-26,4755.25439453125,False,-0.0006750918900726433,-0.0006753198672121172,False,7400.0
Banco Davivienda PF,2021-04-27,27703.431640625,False,0.01419361988895762,0.014093833577055737,False,31440.0
Banco de Bogota,2021-04-27,51944.72265625,False,0.027190817498840003,0.02682771456278569,False,72994.6796875
Celsia,2021-04-27,3062.382568359375,False,-0.005612826881446931,-0.00562863798532934,False,4429.0
ETB,2021-04-27,213.0,False,-0.012059397170273267,-0.012132701634858299,False,213.0
Ecopetrol,2021-04-27,1134.0552978515625,False,0.007488890997573439,0.007460988472772819,False,2287.0
Grupo Bolivar,2021-04-27,57298.27734375,False,0.001523756384147923,0.0015225966453456022,False,72290.0
Mineros SA,2021-04-27,4279.48974609375,False,0.009672210013414118,0.009625733636016896,False,4280.0
Nutresa,2021-04-27,18108.806640625,False,-0.0036969248063074556,-0.003703775321925104,False,19971.19140625
Promigas,2021-04-27,4928.75634765625,False,0.03648636618148848,0.0358364990990229,False,7670.0
Banco Davivienda PF,2021-04-28,27447.896484375,False,-0.009223953175363175,-0.009266757249965387,False,31150.0
Banco de Bogota,2021-04-28,51395.52734375,False,-0.010572687357180865,-0.010628975310987101,False,72222.890625
Celsia,2021-04-28,3043.022705078125,False,-0.006321830420952801,-0.006341897810684985,False,4401.0
ETB,2021-04-28,213.0,False,0.0,0.0,False,213.0
Ecopetrol,2021-04-28,1156.369384765625,False,0.01967636583183907,0.019485288549407623,False,2332.0
Grupo Bolivar,2021-04-28,57385.47265625,False,0.0015217789529149428,0.0015206222207026319,False,72400.0
Mineros SA,2021-04-28,4259.49169921875,False,-0.004672997965062042,-0.0046839505543248144,False,4260.0
Nutresa,2021-04-28,18629.568359375,False,0.028757373640609263,0.0283516405563443,False,20545.501953125
Promigas,2021-04-28,4928.75634765625,False,0.0,0.0,False,7670.0
Banco Davivienda PF,2021-04-29,26857.525390625,False,-0.021508791906369784,-0.02174347727208486,False,30480.0
Banco de Bogota,2021-04-29,52222.65234375,False,0.016093326457532475,0.015965201687257104,False,73385.2265625
Celsia,2021-04-29,3021.58740234375,False,-0.007044082417986597,-0.0070690090925482445,False,4370.0
ETB,2021-04-29,215.0,False,0.009389671361502261,0.009345862418237599,False,215.0
Ecopetrol,2021-04-29,1145.4603271484375,False,-0.00943388657716715,-0.00947866754673448,False,2310.0
Grupo Bolivar,2021-04-29,57258.65625,False,-0.0022099043604582036,-0.0022123498025591,False,72240.0
Mineros SA,2021-04-29,4199.49853515625,False,-0.014084582926527034,-0.014184711960293958,False,4200.0
Nutresa,2021-04-29,18965.533203125,False,0.018033957484631324,0.017873274629591346,False,20916.025390625
Promigas,2021-04-29,4906.267578125,False,-0.004562767551279712,-0.004573208747750643,False,7635.0
Banco Davivienda PF,2021-04-30,25826.576171875,False,-0.03838586034102265,-0.03914201100504017,False,29310.0
Banco de Bogota,2021-04-30,51944.72265625,False,-0.005322014011669873,-0.005336226376269949,False,72994.6796875
Celsia,2021-04-30,2980.100830078125,False,-0.013730058655078148,-0.013825187665324088,False,4310.0
ETB,2021-04-30,218.0,False,0.013953488372093092,0.01385703466142628,False,218.0
Ecopetrol,2021-04-30,1095.8731689453125,False,-0.04329015770155009,-0.044255128592545934,False,2210.0
Grupo Bolivar,2021-04-30,57219.01171875,False,-0.0006923762073092199,-0.0006926160104111409,False,72190.0
Mineros SA,2021-04-30,4129.5068359375,False,-0.016666680231654296,-0.016807132111284002,False,4130.0
Nutresa,2021-04-30,18058.419921875,False,-0.04782956912071068,-0.049011236180794684,False,19915.61328125
Promigas,2021-04-30,4768.10791015625,False,-0.028159831433724913,-0.02856392367412289,False,7420.0
Banco Davivienda PF,2021-05-03,25112.841796875,False,-0.02763565600992257,-0.02802470526050678,False,28500.0
Banco de Bogota,2021-05-03,51547.69140625,False,-0.007643341415592864,-0.007672701451121962,False,72436.7578125
Celsia,2021-05-03,2869.470703125,False,-0.037122947598462575,-0.0378295467765133,False,4150.0
ETB,2021-05-03,210.0,False,-0.03669724770642202,-0.03738753207162033,False,210.0
Ecopetrol,2021-05-03,1100.3360595703125,False,0.004072451768570184,0.004064181782010808,False,2219.0
Grupo Bolivar,2021-05-03,56513.60546875,False,-0.012328179547512974,-0.012404801947379635,False,71300.0
Mineros SA,2021-05-03,4149.50537109375,False,0.004842838612642675,0.004831149792583976,False,4150.0
Nutresa,2021-05-03,17302.486328125,False,-0.04186045052780629,-0.04276184411224859,False,19081.9375
